"tweet_id","customer_text","brand_reply_text","thread_id","created_at"
"1721554","@AmazonHelp Hi, my #FireTv keep resetting itself while Watching films.. is there a firmware issue or is my hardware failing?","@520972 I'm sorry for the troubles, Chris! Let's try these troubleshooting steps found here:https://t.co/1O5NcktBeR ^AL","1721554","Tue Oct 17 18:28:18 +0000 2017"
"2153020","Hey @115821 why is it when you hit the X  to delete a search item. it won't disappear in the search menu?","@632646 Are you using the mobile shopping app, or a web browser on a computer? ^LJ","2153020","Sun Oct 29 04:00:52 +0000 2017"
"348342","@115850 Is this how your offers work? By cancelling prepaid orders and asking for us to re-order?

#AmazonIN #AmazonGreatIndianFestival","@198929 I'll be sure to forward your feedback internally. We'll definitely work on the miss. 2/2 ^PS","348342","Sun Oct 08 06:50:08 +0000 2017"
"2981919","C'mon @115821 @115817 I want my thing ☹ https://t.co/Ot3FeeUThe","@822439 I'm sorry for the delay! Although rare, unexpected delays can occur due to unforeseen circumstances. Please reach us by phone here: https://t.co/hApLpMlfHN, if you haven't received it by 8 PM on December 1. ^JM","2981919","Thu Nov 30 04:54:30 +0000 2017"
"1399342","got another fire emblem warriors and its in a worser condition than the previous one

uh thanks @115821 https://t.co/87XkoDHE7H","@445382 I'm sorry to see this. We can go over available options with you by phone or chat: https://t.co/hApLpMlfHN ^MG","1399342","Sat Oct 28 16:20:20 +0000 2017"
"1047225","@AmazonHelp Did, and also provide what you asked for. Still show 10 days delivery","@367524 Apologies for the trouble. Please drop your details here: https://t.co/7MICWMGdf8 we'll connect with you on this. ^RB","1047224","Mon Oct 23 14:04:40 +0000 2017"
"1548193",",@115830 you really need to rethink your packaging. Every time the boxes are damaged. https://t.co/Ur8AUHfUML","@479294 Sorry about this. Please leave feedback here: https://t.co/fxgZ6hTrFA to avoid this happening again ^KM","1548193","Sat Nov 04 08:20:49 +0000 2017"
"2141312","@AmazonHelp I’ve a contract with you. I’ve paid for amazon Deck 109. Is this the same as block 109? Surely you know where Amazon deck 109 is??? This is sooooo painful","@629677 Was the venue able to let you know where Deck 109 is? They will be best position to tell you the exact location. ^DD","2141311","Thu Nov 09 00:12:27 +0000 2017"
"555355","@AmazonHelp ordered some things for an advent calendar. Should have been here Nov 30 with Prime. Still no update on when it will arrive. What’s the point of Prime if my stuff doesn’t get here on time?","@249662 I'm sorry the order hasn't arrived as expected! Please reach out here: https://t.co/Q7Ftz6nj80 so we can look into this order together. ^AH","555355","Sat Dec 02 20:36:08 +0000 2017"
"207636","@AmazonHelp where's ma call of duty?! I pre ordered it to arrive today weeks ago?","@165099 I'm sorry for the long wait; deliveries may take until 21:00 within the provided delivery date. ^SJ","207636","Fri Nov 03 18:09:44 +0000 2017"
"803022","@115821 isn't exactly sure what happened to the book I ordered about feeling left out. While I'm upset, there is a certain poetry about it.","@311351 Jena, we'd never intentionally leave you out! 😊 Do you mind telling us what's going on? No account sensitive info please  ^MW","803022","Thu Oct 12 16:04:17 +0000 2017"
"599034","@AmazonHelp Already done","@262071 Just to confirm, were we able to get things sorted for you? ^CS","599035","Sun Dec 03 20:17:31 +0000 2017"
"572839","Had to cancel this order from @115850 on 28th Nov and it's been 5 days already with no update on my refund as well the 3k Amazon card voucher that I used. What's wrong with your #customerservice #amazon?!? My 30,000 is stuck! This is just unacceptable!! https://t.co/tN1uEyQWoy","@254616 Apologies for the experience you had with this order in regards to your refund. Please share your details here: https://t.co/beaaDm0muc and we'll contact you soon.​  (1/2) ^JS","572839","Sun Dec 03 05:28:16 +0000 2017"
"1919757","@115850 i am regular customer but now these days your services too poor, also product quality not good. Late delivery. Go for only profit","@571544 Sorry for any hassles, Suraj. I'll be sure to forward your feedback internally. Has any of your concerns gone unaddressed? ^MS","1919757","Wed Oct 18 13:27:20 +0000 2017"
"984186","Bought a #Samsung tv during #AmazonGreatIndianFestival from #AmazonIndia .Feel #cheated as didn't get what was promised by #AmazonIndia https://t.co/LNzhAVxc4z","@353318 Apologies for the experience. Kindly reach our support team here: https://t.co/vlvfJr4nN9. We'll have it checked. ^GS","984186","Sun Oct 22 10:06:16 +0000 2017"
"780869","@AmazonHelp @115851 @115850 @34743 I dont know how repeating the same thing multiple times helps. Have put in mails as well","@306432 I get your concern, we'd like to look into this and assist you. Please share your details on the link above. ^PS","780867","Thu Oct 12 07:14:05 +0000 2017"
"535072","@AmazonHelp I have dropped the details kindly do the needful for me in this issue as my money has been stuck by Amazon from a long time","@243391 Thanks for sharing your details. We'll get back to you at the earliest. ^SC","535071","Sat Dec 02 12:52:18 +0000 2017"
"727354","@115850 @AmazonHelp My mobile. Check the no of email i got telling me that i ll get by EOD everyday https://t.co/GCLlPt5eI0","@294240 Sorry to know about the delivery issue. Please share your details here: https://t.co/GIJyeYqKE0 and we'll reach out. ^KA","727356","Wed Oct 11 06:21:37 +0000 2017"
"472425","@AmazonHelp Thank you for replying","@227505 You're welcome. Appreciate your understanding. ^EM","472423","Fri Dec 01 09:17:00 +0000 2017"
"2111059","Completely agree with below, plus I still don't have my prime enabled even after 8 days. Also, how prime music working in India? Was told US marketplace selection is the culprit for prime not getting enabled! 

https://t.co/9pavXGr8kz","@509289 I get you're upset with us. Could you confirm sharing your details in the link provided here : https://t.co/u4moHa2zE6 ? ^AS","2111059","Wed Nov 08 15:35:28 +0000 2017"
"2676427","@AmazonHelp these are 2 different things !!!","@121657 As informed, please share the details in the link provided above and we'll assist you accordingly. ^SU","2676426","Tue Oct 31 13:55:49 +0000 2017"
"1115844","@AmazonHelp Thanks was looking for that link.","@383301 You're welcome! Please let us know if there's anything else. ^JM","1115843","Tue Oct 24 04:09:22 +0000 2017"
"2612326","Dear Mr @115851, sorry to bother u bt hv 2 reach out 2 u 4 deficiency in customer service by @115850 against order ID 403-6690888-7030713. I hv bn committed refund bt not getting d same. Can u intervene?","@143953 I get you being upset. I'd like to help you. Please share your details here: https://t.co/GIJyeYqKE0 and we will have a closer look on this. 
Also, please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. ^BS","2612326","Fri Nov 17 12:00:20 +0000 2017"
"1379909","@AmazonHelp Still I have nt got any call or rsponse frm ur team, still I have not received product, I guess it’s like a time pass chat on Twitter fr u","@441233 We have sent you an email correspondence here: https://t.co/gqQSB6EW87 &amp; we are working on it. ^RW","1379908","Mon Oct 30 04:18:43 +0000 2017"
"1333605","#amazon is beyond being #shameless @115850 super bad service experience start valuing #customers they are your #business","@415188 That's quite a remark. Could you confirm If you've shared your details through the secured link that was provided earlier? ^NK","1333605","Fri Oct 27 13:25:28 +0000 2017"
"2281584","@116316  Ich könnte den halben Tag den singenden Paketen zusehen! So süß! Mehr davon!  😃 #Amazon","@663192 Das Feedback teile ich gerne mit den verantwortlichen Kollegen - vielen Dank! ☺️ ^MI","2281584","Sat Nov 11 20:35:15 +0000 2017"
"1458949","@AmazonHelp - order delivered defective, seller not responding, lots of time on the phone...help","@423123 I am so sorry about that! You can check out our A-to-z Guarantee claim form here: https://t.co/vMereuTjO1 Keep us updated! ^LS","1458949","Thu Nov 02 19:25:38 +0000 2017"
"418183","@AmazonHelp Can it deliver to a vessel offshore?","@214773 To discuss specifics, please contact us directly here: https://t.co/a3G8pRbtyX 😊 ^LB","418182","Sat Oct 14 14:11:13 +0000 2017"
"69785","@AmazonHelp They already have rejected my replacement request stating that they have checked it and nothing was faulty so u have to bear the loss @115821 @AmazonHelp","@131809 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB","69786","Thu Nov 30 09:38:43 +0000 2017"
"160425","@116316 Diesmal sogar inklusive Inhalt 😁 https://t.co/W908Qw5XsG","@152957 Yeah! Jetzt kann der Spaß losgehen 😉 - viel Vergnügen!","160426","Tue Nov 28 18:42:03 +0000 2017"
"2874981","兼ねてから観たかった「映画クレヨンしんちゃん雲黒斎の野望」をねこやまと観る。
今までに大人数名に推されてたんだけど、ホント、よくできてるねー。すごく面白かった。ねこやまも釘付け。
ところで「見放題が終了する」っていつ観られなくなるの？教えて＠AmazonHelp さん！","@795067 ご質問ありがとうございます。見放題が終了する作品のリストにある場合、30日以内とさせていただいております。詳細な日付はPCサイトから確認できる作品もありますが、リストにある作品すべて確認が可能という仕様にはなっておりませんのでご了承ください。SK","2874981","Tue Nov 28 04:42:38 +0000 2017"
"872178","Do we have an affiliate program for promoting 'Amazon Prime' ?

@115850 @AmazonHelp","@327065 You may find more info here: https://t.co/cS2q2g9QOa ^SG","872178","Fri Oct 13 15:33:31 +0000 2017"
"2811131","@119625 Hi is there any option on the prime app to view movie library based on Studio names, difficult to browse thru genres.","@216476 We are constantly adding new features and content to Amazon Prime. Stay tuned to Prime Video for further updates. ^PB","2811131","Wed Nov 22 07:24:36 +0000 2017"
"1055246","@AmazonHelp It is very difficult (impossible?) to find a communication channel on the website that doesn't go round in a circle with no contact made.","@219906 I'm sorry for the inconvenience! We can be reached directly via this link here: https://t.co/JzP7hlRCV9 ^DW","1055243","Mon Oct 23 20:27:01 +0000 2017"
"2752599","@AmazonHelp Hola! En dado caso que llegue mi pedido a mi domicilio y yo no esté presente pero un familiar si, aún así me lo podrían entregar? Gracias!","@770572 Hola, Carlos. Efectivamente, un familiar tuyo podrá recibir el pedido sin problemas si se encuentra en tu domicilio al momento de la entrega. ^CB","2752599","Tue Nov 21 00:36:32 +0000 2017"
"2830765","@AmazonHelp Amazon?","@788239 Please reach out to us directly here: https://t.co/JzP7hlA23B and we can look into this further.^PK","2830766","Mon Nov 27 12:48:12 +0000 2017"
"2747124","Is it just me or has anyone else noticed that the @115821 customer service has decreased recently?! They can barely speak English and I'm convinced I'm talking to a computer due to their automated responses.","@287312 I'm sorry for the unsatisfactory customer service experience. We'd like to help if we can. Are you having issues with a recent order? If so, what options have been provided? Please let us know! ^FD","2747124","Mon Nov 20 22:45:47 +0000 2017"
"2897638","So @115830 try to deliver something to the office out of hours, and a seperate delivery today has turned up with completely different persons details on and I wasn't allowed to sign for it. Going on fellas?","@802839 I'm sorry for the trouble with delivery! We don't have access to your account or it's details via Twitter, but we'd still like to help! What's the current tracking information shown here: https://t.co/aaDyEz1VgE? Please let us know! We're here to help. ^TG","2897638","Tue Nov 28 16:45:36 +0000 2017"
"1415221","@AmazonHelp I see and when will the promo take effect as I just put an item in my cart sold by https://t.co/g4wRuPXVSD and didn't see the credit.","@448877 The promotional credit will appear at checkout. It should show that it's being applied right before you place your order. ^TH","1415220","Thu Nov 02 13:19:59 +0000 2017"
"1600994","@AmazonHelp I have a problem with a pre-order. Ive had to wait until release day today to be told it hasnt been dispatched.","@491531 Apologies, have you received any emails in relation to the pre order? ^JJ","1600994","Tue Oct 17 09:27:26 +0000 2017"
"206059","@AmazonHelp É ebook! Assim que chegar em casa já ligo o wifi do Kindle pra receber ❤️","@164799 Muito melhor 😄 Boa leitura &lt;3 ^VL","206058","Mon Nov 06 13:41:47 +0000 2017"
"1723894","@117086 Aqui esta @117086 e @AmazonHelp vou usar meu kindle como numca usei 😍😍😍 https://t.co/PDbcY9JLZK","@521439 Que felicidade I am! Eu nunca li Alice no pais das maravilhas. Somente assisti o filme. Os livros dever ser excelentes! 😃❤️ ^JJ","1723893","Tue Nov 07 19:52:51 +0000 2017"
"758414","@AmazonHelp time to start training staff. https://t.co/8E3nIgvGvR","@301227 I understand your point here, and I'll make sure to forward it internally for review. ^MP(1/3)","758414","Wed Oct 11 18:47:39 +0000 2017"
"2644953","@115850 @173705 @118342 
Apni dukaan ! https://t.co/HosqNZHqWM","@746264 However, occasionally it might differ. This could happen due to several factors including: Time lag in updating prices (2/3)^MM","2644953","Tue Oct 31 04:51:12 +0000 2017"
"627670","@AmazonHelp No options were offered. I was told to wait 24 hrs for email from DNR team. I asked cs to contact Hermes to find out what’s happened to my package. After a 5 min wait cs got back to me unable to contact them. My mother is 80 yrs old &amp; needs the heater hence the 1 day delivery. 😧","@249664 Please let us know if you haven't received further correspondence within the next 24 hours. ^SB","627669","Wed Nov 22 21:47:42 +0000 2017"
"132372","@AmazonHelp I ordered item Order # 026-9925496-9968316 on the 17th Nov via Prime. It has still not arrived. Any ideas where it is??? Not happy!","@145862 Sorry to hear this - however we can not access your account via Twitter. What was the delivery date provided in the order confirmation email ? ^TD","132372","Thu Nov 23 08:46:43 +0000 2017"
"2915814","@AmazonHelp How is that interesting? No, it was advertised on the page with my cart that prime members get a $10 credit for their first app sign-in.","@807095 Gotcha. Was the item you ordered shipped and sold by Amazon? Promotional credits are only valid on those kinds of items. You can see this on the item's detail page, as well as in your order details here: https://t.co/Y5jpI9gRhE ^BL","2915813","Tue Nov 28 23:48:45 +0000 2017"
"1186502","@AmazonHelp I did and it said that @115850 won't be able to help me further with it. If you can't then who can? This is crazy!!😡 https://t.co/sqHOdw5osN","@375298 I'm afraid, we'll not be able to provide any additional insight on this matter. 2/2 ^MK","1186502","Tue Oct 24 23:35:19 +0000 2017"
"2061637","@115850 Order# 408-6224820-9589169 has not reached us and received SMS Mail parcel returned. The address given is of factory which is all the time open. We faced similar issue in past too when parcels are not brought to address and returned??","@609716 I get your concern regarding the delivery of the order. Kindly report this to our support team here: https://t.co/rS49hgaADF so that we can resolve the issue as soon as possible. (1/2)^MN","2061637","Sun Nov 26 11:28:51 +0000 2017"
"2864707","@AmazonHelp d'accord je regarderais cela si ça me convient bien par rapport à ma demande, merci à vous et bonne fin de soirée :) ^^","@164975 à votre service, excellente soirée à vous également.
^KE","2864706","Tue Nov 28 00:20:31 +0000 2017"
"1195147","Y is something prime and in stock and not guaranteed a two day ship @115821 pls explain urselves","@400846 We aim to meet the delivery date provided in the confirmation e-mail: https://t.co/Fjzx3H0dvt. Let us know if we miss this! ^RR","1195147","Wed Oct 25 01:02:28 +0000 2017"
"2271540","Not once have I been disappointed by @115821 . Today that day came. #primemember #loyal #notsurewhatsnext #amazonlogosticsstinks #amazon","@660866 Oh no! We never want to disappoint you, Andrea! Can you tell us what's going on? ^LB","2271540","Thu Oct 19 18:33:09 +0000 2017"
"1771835","Tell me why amazon said my package would be here at 8pm today and said it was out for delivery YET ITS NOT HERE ?!","@532571 I'm sorry you haven't received your order. What's the current order status? You can check here: https://t.co/Y5jpI9gRhE ^FJ","1771835","Wed Nov 08 01:05:19 +0000 2017"
"757087","Wow. I waited 9 days for my amazon prime order to come, got a refund bc it was lost in the mail, it finally arrived, and IT DOESNT FIT","@186341 I'm sorry for this! If you'd like to look into replacement options, you can here: https://t.co/DaA7O5zO30. We're here for you! ^KJ","757087","Wed Oct 11 18:51:41 +0000 2017"
"529205","@115850 worst service  provider flipkart is far better than","@242534 That's quite a remark! I would like to help. May I know what went wrong? ^HR","529205","Sat Dec 02 08:51:14 +0000 2017"
"833657","@AmazonHelp When will you call me , i have to take it for diwali for my momas gift but as always you screwed it again @AmazonHelp why you promise prime?","@318519 If you have provided the details in the link, our team will work on the issue and get in touch with you at the earliest.^SF","833656","Fri Oct 13 08:25:12 +0000 2017"
"1067738","@149473 @115850 @7092 @AmazonHelp Details as requested sent on mail. Pls revert immediately","@371969 Sure thing! If you have shared your details, we'll get back to you at the earliest. ^OS","1067739","Mon Oct 23 15:05:42 +0000 2017"
"1014296","@AmazonHelp Jai contacté le service client aujourd'hui egalement ! J'attends une reponse de leur part.","@360002 Parfait, tenez-nous au courant.^FT","1014295","Sat Oct 14 16:16:52 +0000 2017"
"234138","@AmazonHelp （´-`）.｡oO (地元のスーパーに置いてないものも取り揃えて下さってるので大変重宝してます…ありがとうございます…)","@171754 便利にご利用いただけたら幸いです！今後ともAmazonをよろしくお願いいたしますm(*-ω-)m RI","234137","Thu Oct 05 12:56:04 +0000 2017"
"1256127","@AmazonHelp Like eating damp sweetened Lego made of packaging material. 

Wouldn't have happened if I'd simply PrimeNowed instead of visiting a shop.","@414502 On the positive, you know what to do for next time :) Send me your details, I may be able to find you some crunchy cheer! :) ^AS","1256129","Thu Oct 26 07:24:32 +0000 2017"
"69895","@AmazonHelp @115850 @119625 No solution yet. Disappointed!😔😣 https://t.co/2EaOYwTQMj","@131820 We've sent a correspondence to your registered email address. Kindly check for the same. ^AP","69893","Sat Dec 02 11:17:45 +0000 2017"
"778877","@AmazonHelp 404-3961105-5041122   Until now amazon requesting customer to return the faulty product, you guys able to deliver but pickup ?","@215401 Please don't provide your order details, as we consider it to be personal information.  4/4^AP","778877","Thu Oct 12 04:01:49 +0000 2017"
"2707592","So @115821 showed my husband all his Christmas gifts that I ordered from my account on his amazon app on his phone!! How?! I’m so pissed!","@760367 Oh no! I'm so sorry to hear that husband's Christmas surprise has been foiled! Do you guys share an Amazon account? Have you used his phone and forgot to log out? Placed orders are only attached to an individual's account. ^SY","2707592","Mon Nov 20 00:17:56 +0000 2017"
"454631","@AmazonHelp Quiero comprar chip's ""Virgin Mobile"" y no habia encontrado un mecanismo fácil para poder hacerlo, pero ya cuento con ustedes.","@222891 ¡Nos alegra mucho! ¡Mándanos una foto cuando te llegue tu pedido! Saludos amigo. Estamos siempre para ayudarte. ^JJ","454632","Thu Nov 30 23:00:01 +0000 2017"
"1263969","Hey @117795, any particular reason #Ecos laundry detergent is listed under Fresh instead of a Pantry item? It's not edible.","@294210 Can you linked the product page you are referring to? ^MC","1263969","Thu Oct 26 11:31:17 +0000 2017"
"163493","@AmazonHelp It should’ve been collected on Wednesday and I’ve heard nothing. Yourselves referred me to Hermes and Hermes referred me back to you. I’m just being passed back and forth and nothing is getting solved.","@153816 I gotcha- my apologies for the frustration! I'd like a member of my team to look into this with you. When you get a chance, send your details here: https://t.co/hVy6aKzvbs. We'll be in touch shortly after. ^BL","163491","Fri Nov 24 19:43:47 +0000 2017"
"703868","Seit Stunden steht bei @116316 das mein Film in der Zustellung ist. Ja offensichtlich nicht.  Hatte mich so gefreut und den Film extra vorbestellt.","@140034 Mit welchem Versanddienstleister kommt denn dein Film? Einige liefern bis 21 Uhr aus! ^BL","703868","Thu Nov 23 17:57:34 +0000 2017"
"389622","@AmazonHelp 2nd experience of not getting pdt and getting msg that the pdt is delivered ""directly to customer"". Really annoying service.","@208230 Have you reported it to the support team here: https://t.co/TxK11znixD (2/2)^HR","389622","Mon Oct 09 14:41:23 +0000 2017"
"2388912","アマゾンから謎の423円の請求が、、","@688274 アカウントサービスの注文履歴にも該当する注文がない場合は、お調べした上でご案内させていただきますので、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN","2388912","Tue Nov 14 08:32:53 +0000 2017"
"2104313","Apparently the DELAYED sonic forces i ordered from amazon didn't come with the controller skin. Thanks amazon!","@621232 Hi, which edition did you order on the website? Can you link us and we'll take a look please? ^TS","2104313","Wed Nov 08 12:14:47 +0000 2017"
"544418","@AmazonHelp Pone esto ""Vendido por Linkmart y gestionado por Amazon""","@246482 Te agradecemos la información, Verónica. Para lograr revisar con mayor detalle lo que esta sucediendo con la devolución, te sugerimos contactar a nuestro departamento de Servicio al Cliente en el siguiente enlace: https://t.co/OjvUxwnzPe. ^AA","544419","Sat Dec 02 16:46:09 +0000 2017"
"1666233","1年ぐらい自分がアマゾンプライム会員だったことに気が付かなくて草
（払った覚え）ないです","@507616 なお、Amazonプライムの特典は追加料金なしでご視聴いただける「プライム・ビデオ」など様々ございますので、よろしければ、リンクのヘルプページをご参照ください。https://t.co/qjaFIyMkEk TN","1666233","Sun Nov 26 04:33:02 +0000 2017"
"1421891","Amazonで注文したものが届かない。
今まで２日と待ったこと無いんだけど","@450487 アマゾン公式です。ご心配をおかけしております。恐れ入りますが、注文履歴(https://t.co/p0UqmuQGpJ)に記載されております、お届け予定日は経過しておりますでしょうか。ET","1421891","Thu Nov 02 09:03:15 +0000 2017"
"794508","@115850 I have bought one+5 in No Cost Emi through @17629 credit card but now i got message that bank would leive interest of 1.08% .. https://t.co/MCO7DWCA6p","@309435 That's unusual. Suggest you to connect with your bank. ^SG","794508","Thu Oct 12 13:45:09 +0000 2017"
"1164629","@115821 please explain how your employee failed to deliver/lost/stole my packages 3 days straight &amp; I'm a  PRIME MEMBER!!!","@393953 Oh no! I'm sorry for the troubles with your order! This is not the experience we want for you! Which site you order from? ^FR","1164629","Tue Oct 24 20:17:30 +0000 2017"
"2277135","@115821 im trying to buy something off of my phone and have well enough to buy it but when i try using my gift card balance it wont let me please help me","@535477 I'm sorry for the trouble with this! Are you receiving a certain error message when trying to place your order, Rose? Is the item shipped by Amazon or a third-party seller? ^AB","2277135","Sat Nov 11 17:14:02 +0000 2017"
"1903445","@AmazonHelp This is the issue I am unable to select phone option https://t.co/nk7bADKsdV","@359716 I understand your concern. Please follow the given procedure so that the phone option would be enabled. ^OS","1903444","Wed Oct 18 13:53:14 +0000 2017"
"389976","@AmazonHelp @115851 same old rhetoric .. never mind .. I understand the usual scripts .. now someone else will pick it up 😀 get ur act right folks !!","@208321 We can't access your account over twitter. I request you to please reply to the correspondence by our team for further help.^PJ","389974","Sun Oct 22 16:42:00 +0000 2017"
"2789136","@115821 your customer service dept is filled with idiots!!!!","@778543 I'm sorry to hear this. We'd still like to help. Without providing account details, can you give us more information on the issue you're experiencing? ^JS","2789136","Tue Nov 21 19:29:56 +0000 2017"
"380998","@AmazonHelp Bonjour, oui c’est signalé et vous avez prévenu que vous nous tiendrait au courant mercredi pour savoir ce qu’il en est du colis « perdu ».","@206357 J’espère que tout rentrera dans l'ordre le plus rapidement possible ^SN","380997","Mon Oct 09 09:43:52 +0000 2017"
"2825734","Hey @115850 when will be @118062 's reputation magazines available in Stock?","@663947 We do not have an update at the moment. Kindly stay tuned to our website for further details. ^PB","2825734","Mon Nov 27 08:58:56 +0000 2017"
"471541","@AmazonHelp just sent me a refund for the wrong item, at the wrong price 😶","@227282 I am sorry to hear this. Can you please reach out to us using the following link so we can see what options we have for you: https://t.co/hApLpMlfHN.^GA","471541","Fri Dec 01 08:45:21 +0000 2017"
"1917108","@115850 i can't able to load money in my acc. __email__","@571010 That's strange. May I know what error do you see? Please don’t provide your details as we consider them 1/2 ^SH","1917108","Wed Nov 08 06:11:08 +0000 2017"
"2028449","For the good of your health and sanity do not purchase theatre tickets with @120474","@531828 I'm sorry to hear we've let you down, Simon! Without providing account info, could you tell us more about what's going on? ^ML","2028449","Wed Oct 18 21:38:59 +0000 2017"
"1421901","@115821 perchè il mio Ww2 non è ancora stato spedito? Ogni anno la stessa storia. ""Spedizione rapida""","@450489 La data di consegna è già trascorsa? ^BC","1421901","Thu Nov 02 09:06:40 +0000 2017"
"1159337","@117634 The new super awesome ipad kindle app has completely screwed up my page view, all text left and down off the bottom of the screen. Thanks.","@408409 I'm sorry to hear about the trouble! Have you tried to uninstall and reinstall the app to see if it changes? ^HC","1159333","Wed Oct 25 20:29:54 +0000 2017"
"2035184","@AmazonHelp I have done, but this needs to be escalated. When your system says it's been 'handed to the resident' but the resident has been in all day waiting for the doorbell to ring, you have a problem with your drivers, or the pressures put on them.","@156270 I understand the frustration! When you contacted us, what options were you given. Have you located your parcel? ^AR","2035183","Thu Nov 09 20:27:29 +0000 2017"
"464265","@AmazonHelp Last tracking update was 3pm yesterday.","@225391 Thanks for the update, Steve. Let's take a closer look at this order. Please contact us by phone or chat here: https://t.co/hApLpMlfHN  ^SE","464264","Fri Dec 01 03:59:14 +0000 2017"
"21962","@AmazonHelp kindly expedite your process it's already been 2 days since I filed this forgery and it's still not resolved.","@120780 We value your time. We shall get things right for you at the earliest. ^CB","21964","Tue Oct 31 10:14:51 +0000 2017"
"180617","@115821 not a good service provide by Amazon and delivery is very poor","@158463 I'm sorry for the unpleasant experience. We'd like to work on it. Kindly report this to our support team (1/2)^AP","180617","Wed Oct 04 11:42:32 +0000 2017"
"2117785","wow, Amazon let me down💔","@624159 I'm so sorry we've let you down! Without including personal/account details, could you tell us more about what happened? ^SD","2117785","Wed Nov 08 13:53:47 +0000 2017"
"1102385","@115850 Pathetic service. Product nt rcvd &amp; updated it is delivered &amp; tht 2 sunday 5:30am..#hatsoff#amazonamazingdelivery#48hours https://t.co/iByymsgQsj","@380122 Have you reported this to our support team here: https://t.co/vlvfJr4nN9? We'll get this sorted. 2/2 ^MJ","1102385","Sun Oct 15 07:09:06 +0000 2017"
"814857","@115825 Untertitel lassen sich weder aus- noch umstellen. (2/2)","@314055 Danke für die Info. Ich hab das soeben weitergegeben. ^BL","814857","Thu Oct 12 20:13:30 +0000 2017"
"327046","@AmazonHelp I have called amazon thrice in the last 12 hours and there has been no resolution . This is ridiculous .","@193940 I'm sorry for the inconvenience in delivering this order, write to us 1/2 ^MJ","327045","Sun Oct 08 06:29:19 +0000 2017"
"2961779","@AmazonHelp Ho dovuto cancellare l'ordine perché continuavano a posticiparlo di giorni. Ne ho ordinato un da un altro sito. #AmazonPrime pessimo servizio https://t.co/p3DqDkatuV","@810285 Mi spiace per l'inconveniente con il tuo ordine. Restiamo a disposizione! ^FS","2961780","Wed Nov 29 20:52:58 +0000 2017"
"2883411","I bought a phone oneplus 5 from Amazon. They provided me the bill on the name of 'Male'. And now deniying to rectify their mistake @115850","@799926 My apologies for the inconvenience you had, Perminder. Certainly not the kind of experience we'd want you to have. We'd like to have a closer look at this. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^NK","2883411","Tue Nov 28 10:22:55 +0000 2017"
"1000140","@115850 @115850 @AmazonHelp https://t.co/g2kcZ6A4A3","@356784 We've already shared your comment as feedback with the relevant team for review. ^HA","1000133","Mon Oct 23 13:01:48 +0000 2017"
"1175593","@AmazonHelp I have amazon prime - its included?","@142382 If a video or season has the Prime logo it is available to view via Prime Video.^DO","1175592","Sun Oct 15 20:56:48 +0000 2017"
"1403250","@115850 @AmazonHelp @115821 https://t.co/Kc9p8o7Ziz","@263698 Did the customer who has the issue with the delivery reach out to us? ^HA","1403250","Mon Oct 16 16:26:58 +0000 2017"
"2385849","@115850 bought a fire tv stick, I set it up, but it doesn't show Indian content on prime video. What to do ? Tried deregistering and reset","@175175 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN","2385849","Fri Oct 20 09:42:20 +0000 2017"
"1516076","@AmazonHelp I spoke w them immed and they offered no help. Only a refund and small credit. Could not reach driver bc of policy. Unacceptable.","@471750 We'd like to have a member of our team look at this a little more. Please provide your info here:: https://t.co/0nV0m2VAXn ^HS","1516074","Fri Nov 03 19:17:44 +0000 2017"
"739725","あまぞんプライム会員になってた！年会費ガッツリ落ちてますやん(´･_･`)","@296907 (2/2)なお、有料会員移行後にAmazonプライム特典のご利用がない場合は、会員登録の終了と年会費のご返金を承っております。詳細は、こちらのヘルプページをご参照ください。https://t.co/Aw1gyOpOa2 HM","739725","Wed Oct 11 13:12:59 +0000 2017"
"490575","@115850 i request all Indian please don't buy anything from amazon they provide very poor services and even they don't provide delivery on delivery date even @14281 is better than amazon please purchase all the product from amazon. https://t.co/RZl6SSZHER","@231112 I understand your concern regarding the delayed delivery. We've responded to your query here: https://t.co/5PaF8kikld. Request out to check with the same. ^GD","490575","Fri Dec 01 16:20:22 +0000 2017"
"1338554","@AmazonHelp More than one. Did enough follow up, to no avail.","@410957 Sorry to know that, Mehul.  We'd like to take a closer look, please drop in the details here: https://t.co/GIJyeYqKE0 ^MS","1338553","Mon Oct 16 14:46:07 +0000 2017"
"2408732",".@119625 unable to watch @35113. Pls check.","@692618 I apologize for the Inconvenience, Akhilesh. We're currently working on this issue. We'll get back to you with an update. ^NK","2408732","Tue Nov 14 15:29:23 +0000 2017"
"474353","入金して翌日には届く、さすがAmazon https://t.co/jM3ZugnWFB","@227898 いつもご利用ありがとうございます。楽しい週末をお過ごしください。(*˙︶˙*) ET","474353","Fri Dec 01 10:02:01 +0000 2017"
